time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-20 00:00:00+00:00,230,14,573,66
2024-04-21 00:00:00+00:00,79,13,308,44
2024-04-22 00:00:00+00:00,631,43,1352,181
2024-04-23 00:00:00+00:00,392,30,1222,153
2024-04-24 00:00:00+00:00,167,18,908,133
2024-04-25 00:00:00+00:00,320,36,964,130
2024-04-26 00:00:00+00:00,574,43,1050,141
2024-04-27 00:00:00+00:00,16,6,349,45
2024-04-28 00:00:00+00:00,11,7,351,64
2024-04-29 00:00:00+00:00,527,32,870,133
2024-04-30 00:00:00+00:00,432,83,1005,126
2024-05-01 00:00:00+00:00,157,16,815,97
2024-05-02 00:00:00+00:00,184,24,992,134
2024-05-03 00:00:00+00:00,113,12,564,118
