time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-22 00:00:00+00:00,8,3,306,92
2024-12-23 00:00:00+00:00,39,8,561,164
2024-12-24 00:00:00+00:00,18,6,403,141
2024-12-25 00:00:00+00:00,4,3,263,107
2024-12-26 00:00:00+00:00,70,3,349,103
2024-12-27 00:00:00+00:00,13,7,342,116
2024-12-28 00:00:00+00:00,37,3,208,71
2024-12-29 00:00:00+00:00,5,2,283,84
2024-12-30 00:00:00+00:00,112,11,493,155
2024-12-31 00:00:00+00:00,21,6,413,99
2025-01-01 00:00:00+00:00,8,4,348,78
2025-01-02 00:00:00+00:00,66,7,556,164
2025-01-03 00:00:00+00:00,24,7,512,145
2025-01-04 00:00:00+00:00,191,6,352,85
