time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-07 00:00:00+00:00,252,73,844,238
2025-11-08 00:00:00+00:00,122,40,325,131
2025-11-09 00:00:00+00:00,134,46,324,129
2025-11-10 00:00:00+00:00,565,72,957,254
2025-11-11 00:00:00+00:00,309,74,1021,318
2025-11-12 00:00:00+00:00,287,65,983,270
2025-11-13 00:00:00+00:00,277,67,759,266
2025-11-14 00:00:00+00:00,608,111,797,253
2025-11-15 00:00:00+00:00,172,36,436,142
2025-11-16 00:00:00+00:00,92,32,285,104
2025-11-17 00:00:00+00:00,326,54,903,239
2025-11-18 00:00:00+00:00,485,79,827,250
2025-11-19 00:00:00+00:00,1144,121,1162,283
2025-11-20 00:00:00+00:00,901,83,750,230
