time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-15 00:00:00+00:00,312,19,1358,248
2024-10-16 00:00:00+00:00,200,13,1157,263
2024-10-17 00:00:00+00:00,88,15,1000,210
2024-10-18 00:00:00+00:00,467,11,827,199
2024-10-19 00:00:00+00:00,115,3,310,77
2024-10-20 00:00:00+00:00,114,12,300,80
2024-10-21 00:00:00+00:00,1208,10,1283,198
2024-10-22 00:00:00+00:00,437,11,1008,245
2024-10-23 00:00:00+00:00,242,14,1110,254
2024-10-24 00:00:00+00:00,529,14,2012,231
2024-10-25 00:00:00+00:00,681,12,860,186
2024-10-26 00:00:00+00:00,820,4,807,130
2024-10-27 00:00:00+00:00,547,10,468,112
2024-10-28 00:00:00+00:00,362,12,847,239
