time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-30 00:00:00+00:00,420,29,1181,175
2024-05-31 00:00:00+00:00,238,24,1251,165
2024-06-01 00:00:00+00:00,23,10,324,65
2024-06-02 00:00:00+00:00,24,11,439,63
2024-06-03 00:00:00+00:00,444,40,1726,200
2024-06-04 00:00:00+00:00,510,38,1428,200
2024-06-05 00:00:00+00:00,305,38,2323,197
2024-06-06 00:00:00+00:00,337,26,1528,193
2024-06-07 00:00:00+00:00,53,15,891,130
2024-06-08 00:00:00+00:00,30,6,291,74
2024-06-09 00:00:00+00:00,156,7,301,55
2024-06-10 00:00:00+00:00,313,27,1260,175
2024-06-11 00:00:00+00:00,508,37,1759,251
2024-06-12 00:00:00+00:00,726,109,1315,203
