time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-11 00:00:00+00:00,245,46,799,227
2025-08-12 00:00:00+00:00,34425,68,843,239
2025-08-13 00:00:00+00:00,297,63,633,210
2025-08-14 00:00:00+00:00,264,29,772,217
2025-08-15 00:00:00+00:00,524,48,754,190
2025-08-16 00:00:00+00:00,294,24,459,126
2025-08-17 00:00:00+00:00,25,19,256,92
2025-08-18 00:00:00+00:00,683,85,935,240
2025-08-19 00:00:00+00:00,844,96,781,179
2025-08-20 00:00:00+00:00,557,79,168,87
2025-08-21 00:00:00+00:00,420,58,789,216
2025-08-22 00:00:00+00:00,412,57,799,210
2025-08-23 00:00:00+00:00,325,27,1288,118
2025-08-24 00:00:00+00:00,278,37,362,90
