url_path,views_total,views_unique
/maplibre/maplibre-gl-native-distribution,141,79
/maplibre/maplibre-gl-native-distribution/releases,31,17
/maplibre/maplibre-gl-native-distribution/blob/main/Package.swift,23,9
/maplibre/maplibre-gl-native-distribution/releases/tag/6.15.0,6,4
/maplibre/maplibre-gl-native-distribution/releases/tag/6.16.0,5,5
/maplibre/maplibre-gl-native-distribution/issues/4,5,4
/maplibre/maplibre-gl-native-distribution/pulls,3,3
/maplibre/maplibre-gl-native-distribution/blob/main/.github/workflows/release.yml,3,2
/maplibre/maplibre-gl-native-distribution/issues,3,2
/maplibre/maplibre-gl-native-distribution/tree/6.16.0,3,2
