time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-25 00:00:00+00:00,118,33,1,1
2025-01-26 00:00:00+00:00,49,25,6,5
2025-01-27 00:00:00+00:00,341,83,14,9
2025-01-28 00:00:00+00:00,324,101,18,6
2025-01-29 00:00:00+00:00,335,102,36,11
2025-01-30 00:00:00+00:00,829,172,16,4
2025-01-31 00:00:00+00:00,878,166,19,10
2025-02-01 00:00:00+00:00,180,59,1,1
2025-02-02 00:00:00+00:00,89,51,11,3
2025-02-03 00:00:00+00:00,1051,206,20,10
2025-02-04 00:00:00+00:00,1113,209,14,3
2025-02-05 00:00:00+00:00,1042,159,14,5
2025-02-06 00:00:00+00:00,1052,165,8,6
2025-02-07 00:00:00+00:00,1164,186,7,6
